norm_id	layer	card_status	candidate_kind	acceptance_status	available_for_evaluation	available_for_application	operator_activation_required	title	formulation	owner	scope	profile_id	norm_type	semantic_target	predicate	trigger	when	modality	execution_mode	operation	desired_value	forbidden_value	exceptions	priority	evidence_requirements	hold	stop	target_state	target_transition	success_criterion	forbidden_state	boundary_conditions	foundations	derivation_refs	tests	principles	required_phase	defect_signal	repair_path	closure_criterion	last_semantic_change_version	last_formulation_change_version	last_machine_semantics_change_version	predecessor_ref	formulation_sha256	semantic_payload_sha256	structural_card_sha256
T-N-029	PERSONAL	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Chat isolation by default	Each chat is isolated until the operator explicitly connects a memory package or external source.	T-O007	"[""personal_layer""]"	AUTHORITY	MANDATORY_RULE	agency.authorization	authorization.status	"[""personal_norm:T-N-029""]"	"{""op"":""always""}"	MUST	EVIDENCE_EVALUATED	REQUIRE	COMPLIANT		[]	700	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""CURRENT"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S1"",""minimum_evidence_count"":1,""required_source_classes"":[]}"	"[""AUTHORITY_PENDING"",""SCOPE_PENDING""]"	"[""UNAUTHORIZED_EXTERNAL_TRANSITION""]"	COMPLIANT	REQUIRE	authorization.status::COMPLIANT	DECLARED_CONFORMING_STATE	"{""exceptions"":[],""hold"":[""AUTHORITY_PENDING"",""SCOPE_PENDING""],""stop"":[""UNAUTHORIZED_EXTERNAL_TRANSITION""]}"	"[""C0"",""E0"",""I0"",""T0"",""V0""]"	"[""DER-JUST-T-N-029""]"	"[""TC-POSITIVE-FORMULATION-T-N-029"",""TC-T-N-029-NEG"",""TC-T-N-029-POS""]"	"[""CP-04"",""CP-05"",""CP-06""]"	C03|C07|PACKAGE_BUILD	Actor, scope, delegation, decision owner, or validity evidence is incomplete.	"[""IDENTIFY_AUTHORITY_OWNER"",""OBTAIN_OR_REVOKE_DELEGATION"",""RECALCULATE_SCOPE""]"	A valid authority state, scope, owner, and evidence reference are recorded.	2.20	UNKNOWN_PRE_V2.18	2.20	v2.21:T-N-029	db7908aca1b564cc93770c7a1b59faf7745c3df67ebab21a9091c573636990a5	ef1d0b1f7dd4efffe536d33fe76daf9b450b8bdd3fa6379f86ac29c87ec46012	2b779db85f0148de5706b7258a0438ab6cbcb8ca2a7101d5b032e3ee48306602
T-N-030	PERSONAL	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Personal Layer excluded from transferable project archives	A transferable project archive includes the Personal Layer or personal memory only after an explicit operator request and a declared internal personalized package role.	T-O007	"[""personal_layer""]"	AUTHORITY	MANDATORY_RULE	agency.authorization	authorization.status	"[""personal_norm:T-N-030""]"	"{""op"":""always""}"	MUST_NOT	EVIDENCE_EVALUATED	PROHIBIT		VIOLATED	[]	700	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""CURRENT"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S1"",""minimum_evidence_count"":1,""required_source_classes"":[]}"	"[""AUTHORITY_PENDING"",""SCOPE_PENDING""]"	"[""UNAUTHORIZED_EXTERNAL_TRANSITION""]"	DECLARED_CONFORMING_STATE	PROHIBIT	authorization.status::DECLARED_CONFORMING_STATE	VIOLATED	"{""exceptions"":[],""hold"":[""AUTHORITY_PENDING"",""SCOPE_PENDING""],""stop"":[""UNAUTHORIZED_EXTERNAL_TRANSITION""]}"	"[""C0"",""E0"",""I0"",""T0"",""V0""]"	"[""DER-JUST-T-N-030""]"	"[""TC-POSITIVE-FORMULATION-T-N-030"",""TC-T-N-030-NEG"",""TC-T-N-030-POS""]"	"[""CP-04"",""CP-05"",""CP-06""]"	C03|C07|PACKAGE_BUILD	Actor, scope, delegation, decision owner, or validity evidence is incomplete.	"[""IDENTIFY_AUTHORITY_OWNER"",""OBTAIN_OR_REVOKE_DELEGATION"",""RECALCULATE_SCOPE""]"	A valid authority state, scope, owner, and evidence reference are recorded.	2.22	UNKNOWN_PRE_V2.18	2.22	v2.21:T-N-030	8032443b92bf5e659c6364ddf8358469168e670424547d2e5ca09e84fc843f67	2331e976bd0eb7821543fec2c4cc2ea2c4ac6b09984f03ab82cbede4eee54470	384552933478e646c28378df054b89353f86841f784cdefdfcfc7b0d5f2a7803
T-N-031	PERSONAL	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Project transfer remains explicit	Cross-project transfer requires an explicit request, provenance, and applicability check, while the source project retains ownership of its original state.	T-O007	"[""personal_layer""]"	GOVERNANCE	MANDATORY_RULE	scope.boundary	scope.validity	"[""personal_norm:T-N-031""]"	"{""op"":""always""}"	MUST	EVIDENCE_EVALUATED	REQUIRE	COMPLIANT		[]	700	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""CURRENT"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S1"",""minimum_evidence_count"":1,""required_source_classes"":[]}"	"[""OWNER_OR_SCOPE_PENDING""]"	"[""RULE_CONFLICT"",""OWNER_MISSING""]"	COMPLIANT	REQUIRE	scope.validity::COMPLIANT	DECLARED_CONFORMING_STATE	"{""exceptions"":[],""hold"":[""OWNER_OR_SCOPE_PENDING""],""stop"":[""RULE_CONFLICT"",""OWNER_MISSING""]}"	"[""C0"",""E0"",""I0"",""T0"",""V0""]"	"[""DER-JUST-T-N-031""]"	"[""TC-POSITIVE-FORMULATION-T-N-031"",""TC-T-N-031-NEG"",""TC-T-N-031-POS""]"	"[""CP-04"",""CP-05"",""CP-06""]"	ALL_PHASES|C03|C07|C08	Owner, layer, scope, precedence, conflict route, or change authority is incomplete.	"[""IDENTIFY_OWNER"",""DECLARE_SCOPE"",""RESOLVE_OR_REPAIR_CONFLICT"",""RECORD_AUTHORIZED_CHANGE""]"	Owner, scope, layer, precedence, and conflict or change route are recorded.	2.20	UNKNOWN_PRE_V2.18	2.20	v2.21:T-N-031	fcd51e39cc5754bff2462ecc533d6122a13fb8e0421f168e681583200b9065ed	a9dd6c387d0c0b8156050ea2dc65f34c395495bcf4e1e6c1660502a82727c525	1a789a4945459f217f31a8b2a13af6e003ed97a856c898f8575e19de587fcb45
T-N-032	PERSONAL	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Restoration opens a new cycle	After loading memory or a snapshot, a new cycle_id and a new execution identity are created even when the logical line continues.	T-O008	"[""personal_layer""]"	STATE_CLOSURE	MANDATORY_RULE	state.memory	state.integrity	"[""personal_norm:T-N-032""]"	"{""op"":""always""}"	MUST	EVIDENCE_EVALUATED	REQUIRE	COMPLIANT		[]	700	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""CURRENT"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S1"",""minimum_evidence_count"":1,""required_source_classes"":[]}"	"[""STATE_OR_EFFECT_UNKNOWN""]"	"[""FALSE_CLOSURE""]"	COMPLIANT	REQUIRE	state.integrity::COMPLIANT	DECLARED_CONFORMING_STATE	"{""exceptions"":[],""hold"":[""STATE_OR_EFFECT_UNKNOWN""],""stop"":[""FALSE_CLOSURE""]}"	"[""C0"",""E0"",""I0"",""T0"",""V0""]"	"[""DER-JUST-T-N-032""]"	"[""TC-POSITIVE-FORMULATION-T-N-032"",""TC-T-N-032-NEG"",""TC-T-N-032-POS""]"	"[""CP-04"",""CP-05"",""CP-06""]"	C03|C07|C09|C11|PACKAGE_LOAD|EXTERNAL_ACTION	State, effect, debt, owner, next input, or closure evidence is incomplete.	"[""RESTORE_LAST_VALID_STATE"",""REOPEN_CYCLE"",""RECORD_DEBT"",""CREATE_NEXT_INPUT""]"	Effect, state delta, debt disposition, and next transition are recorded.	2.22	UNKNOWN_PRE_V2.18	2.22	v2.21:T-N-032	f88d89624d5ee31d0feafa74ebf038e785948dd30994e84cf3a894ebca7e2b93	bb5a0a00e882b375b6d5baf64985a36e33e8d8f90d139cc28d0001870088a2cf	5fd73cd333afd483c0ffde3ac7c41859afd6a36a76aded7cf2034ecb458315b0
T-N-033	PERSONAL	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Recovery package verification	Versions, checksums, provenance, integrity, freshness, compatibility, scope, and open questions of a recovery package are verified.	T-O008	"[""personal_layer""]"	EVIDENCE	MANDATORY_RULE	epistemic.claim	epistemic.status	"[""personal_norm:T-N-033""]"	"{""op"":""always""}"	MUST	EVIDENCE_EVALUATED	REQUIRE	COMPLIANT		[]	700	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""CURRENT"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S1"",""minimum_evidence_count"":1,""required_source_classes"":[]}"	"[""MISSING_EVIDENCE"",""UNRESOLVED_COUNTEREVIDENCE""]"	"[""EVIDENCE_FABRICATION""]"	COMPLIANT	REQUIRE	epistemic.status::COMPLIANT	DECLARED_CONFORMING_STATE	"{""exceptions"":[],""hold"":[""MISSING_EVIDENCE"",""UNRESOLVED_COUNTEREVIDENCE""],""stop"":[""EVIDENCE_FABRICATION""]}"	"[""C0"",""E0"",""I0"",""T0"",""V0""]"	"[""DER-JUST-T-N-033""]"	"[""TC-POSITIVE-FORMULATION-T-N-033"",""TC-T-N-033-NEG"",""TC-T-N-033-POS""]"	"[""CP-04"",""CP-05"",""CP-06""]"	C03|C04|C07|PACKAGE_BUILD|RECOVERY	Source, provenance, scope, counterevidence, alternatives, or confidence boundary is incomplete.	"[""REBUILD_PROVENANCE"",""ADD_COUNTEREVIDENCE_CHECK"",""LOWER_CONFIDENCE"",""REOPEN_HYPOTHESIS""]"	The claim status, evidence, counterevidence, scope, and review conditions are recorded.	2.20	UNKNOWN_PRE_V2.18	2.20	v2.21:T-N-033	c3103ea402561376e40213534b15b595a98c962083cf8dd4df7ecc7087415414	ed277dd62f5de9490e54c67e67021979d889c952a2fdc7889dc707c9515010a2	960b71d6cc518be3500e33e3651be4e00763cf03a76f0a67a077ac603e53496b
T-N-034	PERSONAL	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Handoff package contents	A handoff package contains state, sources, accepted decisions, open questions, constraints, risks, debts, compatibility, and the next transition; private internal computation remains outside transferable state.	T-O008	"[""personal_layer""]"	SAFETY	MANDATORY_RULE	risk.transition_control	risk.status	"[""personal_norm:T-N-034""]"	"{""op"":""always""}"	MUST	EVIDENCE_EVALUATED	REQUIRE	COMPLIANT		[]	700	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""CURRENT"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S1"",""minimum_evidence_count"":1,""required_source_classes"":[]}"	"[""RISK_UNRESOLVED""]"	"[""UNAUTHORIZED_IRREVERSIBLE_TRANSITION"",""HIGH_RISK_WITHOUT_HUMAN_PROCEDURE""]"	COMPLIANT	REQUIRE	risk.status::COMPLIANT	DECLARED_CONFORMING_STATE	"{""exceptions"":[],""hold"":[""RISK_UNRESOLVED""],""stop"":[""UNAUTHORIZED_IRREVERSIBLE_TRANSITION"",""HIGH_RISK_WITHOUT_HUMAN_PROCEDURE""]}"	"[""C0"",""E0"",""I0"",""T0"",""V0""]"	"[""DER-JUST-T-N-034""]"	"[""TC-POSITIVE-FORMULATION-T-N-034"",""TC-T-N-034-NEG"",""TC-T-N-034-POS""]"	"[""CP-04"",""CP-05"",""CP-06""]"	C03|C04|C07|C09|PACKAGE_BUILD|RECOVERY	Risk class, affected objects, reversibility, authority, compensation, or residual-risk owner is incomplete.	"[""CLASSIFY_RISK"",""ADD_ROLLBACK_OR_COMPENSATION"",""OBTAIN_RISK_ACCEPTANCE"",""REDUCE_SCOPE""]"	Risk, reversibility, residual risk, owner, and rollback or compensation are recorded.	2.20	UNKNOWN_PRE_V2.18	2.20	v2.21:T-N-034	562ba45bfda02383a955989f3265bb3b536306f48b9566716f017d9916ca802c	f3225de8ffd18353d6d330d06c88f00e3f5b82bd416fc15a218a880698f37e2a	86b854b0feed293786f87065603c4fead95435d2d2f6891e762dfa4577f3c17a
T-N-035	PERSONAL	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Clean start when memory is unavailable	When memory is absent or unverified, work starts independently from the current input and marks continuity and prior decisions UNKNOWN until verified.	T-O008	"[""personal_layer""]"	EVIDENCE	MANDATORY_RULE	epistemic.claim	epistemic.status	"[""personal_norm:T-N-035""]"	"{""op"":""always""}"	MUST_NOT	EVIDENCE_EVALUATED	PROHIBIT		VIOLATED	[]	700	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""CURRENT"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S1"",""minimum_evidence_count"":1,""required_source_classes"":[]}"	"[""MISSING_EVIDENCE"",""UNRESOLVED_COUNTEREVIDENCE""]"	"[""EVIDENCE_FABRICATION""]"	DECLARED_CONFORMING_STATE	PROHIBIT	epistemic.status::DECLARED_CONFORMING_STATE	VIOLATED	"{""exceptions"":[],""hold"":[""MISSING_EVIDENCE"",""UNRESOLVED_COUNTEREVIDENCE""],""stop"":[""EVIDENCE_FABRICATION""]}"	"[""C0"",""E0"",""I0"",""T0"",""V0""]"	"[""DER-JUST-T-N-035""]"	"[""TC-POSITIVE-FORMULATION-T-N-035"",""TC-T-N-035-NEG"",""TC-T-N-035-POS""]"	"[""CP-04"",""CP-05"",""CP-06""]"	C03|C04|C07	Source, provenance, scope, counterevidence, alternatives, or confidence boundary is incomplete.	"[""REBUILD_PROVENANCE"",""ADD_COUNTEREVIDENCE_CHECK"",""LOWER_CONFIDENCE"",""REOPEN_HYPOTHESIS""]"	The claim status, evidence, counterevidence, scope, and review conditions are recorded.	2.22	UNKNOWN_PRE_V2.18	2.22	v2.21:T-N-035	497c09246fa3fd397dd04d0935f8e4540c5c8d40d08d7229243467c206c4353b	bf299a1bec45bd74aebaa9fb2eeeef98409f1d4340f48794b631df1aa527ac5f	01d3e2d0a247d843cfa27c6f080f18164a743cde5c04acbc6d41b148991f4f91
T-N-036	PERSONAL	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Linear version discipline	The Personal Layer follows the same linear version discipline as the Base Core: each accepted change creates one next version, one current state, one parent link, and an explicit candidate status for unaccepted changes.	T-O009	"[""personal_layer""]"	RELEASE	MANDATORY_RULE	release.package	release.integrity	"[""personal_norm:T-N-036""]"	"{""op"":""always""}"	MUST	EVIDENCE_EVALUATED	REQUIRE	COMPLIANT		[]	700	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""CURRENT"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S1"",""minimum_evidence_count"":1,""required_source_classes"":[]}"	"[""PACKAGE_INCOMPLETE""]"	"[""PACKAGE_MISMATCH""]"	COMPLIANT	REQUIRE	release.integrity::COMPLIANT	DECLARED_CONFORMING_STATE	"{""exceptions"":[],""hold"":[""PACKAGE_INCOMPLETE""],""stop"":[""PACKAGE_MISMATCH""]}"	"[""C0"",""E0"",""I0"",""T0"",""V0""]"	"[""DER-JUST-T-N-036""]"	"[""TC-POSITIVE-FORMULATION-T-N-036"",""TC-T-N-036-NEG"",""TC-T-N-036-POS""]"	"[""CP-04"",""CP-05"",""CP-06""]"	PACKAGE_BUILD	Required component, version, manifest entry, checksum, compatibility statement, or verification result is incomplete.	"[""REBUILD_COMPONENT"",""REGENERATE_MANIFEST"",""RECALCULATE_HASHES"",""RERUN_FINAL_VERIFICATION""]"	All required components, hashes, compatibility, and verification statuses are recorded.	2.20	UNKNOWN_PRE_V2.18	2.20	v2.21:T-N-036	2aa20508cba93656b4b880d686f271c7514416675bce0db56969e851cacfbe42	227bfe28c2d4460edf6efaa6d0762597150183e55e14a7daeb75954d36a3d261	7c8af2d4bc12415b14cbe4dded43e1709eedc7be29920f8e021ca6ac2394fbd0
T-N-037	PERSONAL	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	English PDF as the sole normative canon	The English PDF is the sole normative human-readable canon of the Personal Layer; editable files, structured data, and explanatory translations remain source, registry, or derivative surfaces.	T-O009	"[""personal_layer""]"	RELEASE	MANDATORY_RULE	release.package	release.integrity	"[""personal_norm:T-N-037""]"	"{""op"":""always""}"	MUST	EVIDENCE_EVALUATED	REQUIRE	COMPLIANT		[]	700	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""CURRENT"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S1"",""minimum_evidence_count"":1,""required_source_classes"":[]}"	"[""PACKAGE_INCOMPLETE""]"	"[""PACKAGE_MISMATCH""]"	COMPLIANT	REQUIRE	release.integrity::COMPLIANT	DECLARED_CONFORMING_STATE	"{""exceptions"":[],""hold"":[""PACKAGE_INCOMPLETE""],""stop"":[""PACKAGE_MISMATCH""]}"	"[""C0"",""E0"",""I0"",""T0"",""V0""]"	"[""DER-JUST-T-N-037""]"	"[""TC-POSITIVE-FORMULATION-T-N-037"",""TC-T-N-037-NEG"",""TC-T-N-037-POS""]"	"[""CP-04"",""CP-05"",""CP-06""]"	C03|C05|C07|PACKAGE_BUILD	Required component, version, manifest entry, checksum, compatibility statement, or verification result is incomplete.	"[""REBUILD_COMPONENT"",""REGENERATE_MANIFEST"",""RECALCULATE_HASHES"",""RERUN_FINAL_VERIFICATION""]"	All required components, hashes, compatibility, and verification statuses are recorded.	2.22	UNKNOWN_PRE_V2.18	2.22	v2.21:T-N-037	ce0bffc6f6feae3698e0289f4c9a0bca35810077e8681f86e903117fbf719605	87b94959f28a794fea36a449c3b31e20e12afe69f42f1c33c69eccf1ae52cdc1	360a785d49f4414d664e7909018b1fe332e2819cab2a28d5df30a62e234bd841
T-N-038	PERSONAL	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Immutable release and migration map	A migration map is required for an incompatible transition between declared schemas and records source schema, target schema, affected objects, semantic changes, compatibility, repair, rollback, and verification. A stable final package records its current schema and compatibility boundary rather than carrying project history.	T-O009	"[""personal_layer""]"	STATE_CLOSURE	MANDATORY_RULE	cycle.closure	closure.status	"[""personal_norm:T-N-038""]"	"{""op"":""always""}"	MUST	EVIDENCE_EVALUATED	REQUIRE	COMPLIANT		[]	700	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""CURRENT"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S1"",""minimum_evidence_count"":1,""required_source_classes"":[]}"	"[""STATE_OR_EFFECT_UNKNOWN""]"	"[""FALSE_CLOSURE""]"	COMPLIANT	REQUIRE	closure.status::COMPLIANT	DECLARED_CONFORMING_STATE	"{""exceptions"":[],""hold"":[""STATE_OR_EFFECT_UNKNOWN""],""stop"":[""FALSE_CLOSURE""]}"	"[""C0"",""E0"",""I0"",""T0"",""V0""]"	"[""DER-JUST-T-N-038""]"	"[""TC-POSITIVE-FORMULATION-T-N-038"",""TC-T-N-038-NEG"",""TC-T-N-038-POS""]"	"[""CP-04"",""CP-05"",""CP-06""]"	C03|C07|C09|C11|PACKAGE_BUILD|RECOVERY	State, effect, debt, owner, next input, or closure evidence is incomplete.	"[""RESTORE_LAST_VALID_STATE"",""REOPEN_CYCLE"",""RECORD_DEBT"",""CREATE_NEXT_INPUT""]"	Effect, state delta, debt disposition, and next transition are recorded.	2.22	UNKNOWN_PRE_V2.18	2.22	v2.21:T-N-038	2cd14dfc1569ffaaf800d11c0c56c3e32527e833581dd00ec132a84460a09904	06e3a4384f98e52e6ce093b27e23674f1c4a388b14485872f28b81ec0ab25f42	5847ef41b303ba3c682e188aa708e0ee6589543c6f2c8cfce4efac0b6a2db644
T-N-039	PERSONAL	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Compact passive Common Core archive	The official Common Core distribution is one compact archive containing the two English canonical PDFs, the current assurance layer, the manifest, checksums, and final verification. The archive is sufficient for reconstruction, validation, audit, repair, and bounded application while remaining passive until an explicit operator request.	T-O009	"[""personal_layer""]"	RELEASE	MANDATORY_RULE	release.package	release.integrity	"[""personal_norm:T-N-039""]"	"{""op"":""always""}"	MUST_NOT	EVIDENCE_EVALUATED	PROHIBIT		VIOLATED	[]	700	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""CURRENT"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S1"",""minimum_evidence_count"":1,""required_source_classes"":[]}"	"[""PACKAGE_INCOMPLETE""]"	"[""PACKAGE_MISMATCH""]"	DECLARED_CONFORMING_STATE	PROHIBIT	release.integrity::DECLARED_CONFORMING_STATE	VIOLATED	"{""exceptions"":[],""hold"":[""PACKAGE_INCOMPLETE""],""stop"":[""PACKAGE_MISMATCH""]}"	"[""C0"",""E0"",""I0"",""T0"",""V0""]"	"[""DER-JUST-T-N-039""]"	"[""T-Q-039-BOOT-ARCHIVE"",""TC-POSITIVE-FORMULATION-T-N-039"",""TC-T-N-039-NEG""]"	"[""CP-04"",""CP-05"",""CP-06""]"	C08|PACKAGE_BUILD	Required component, version, manifest entry, checksum, compatibility statement, or verification result is incomplete.	"[""REBUILD_COMPONENT"",""REGENERATE_MANIFEST"",""RECALCULATE_HASHES"",""RERUN_FINAL_VERIFICATION""]"	All required components, hashes, compatibility, and verification statuses are recorded.	2.20	UNKNOWN_PRE_V2.18	2.20	v2.21:T-N-039	395473fe0d47ba5b2ceb078abfc0093c38d188683de7dfaa08b0ba901b8a95e9	0ea4c16afc51f2b369a4968974ac2a79b2e84a428d433f2400daea2f89fbfe00	a977aa2e8f20ae4216e91d5d4385bce4cf09caf95cf66819e8cec76cb60dd5b9
T-N-040	PERSONAL	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Field effectiveness requires separate validation	QA-E field-effectiveness status arises after independent external field validation, while internal consistency and successful loading remain separately reported results.	T-O009	"[""personal_layer""]"	EVIDENCE	MANDATORY_RULE	epistemic.claim	epistemic.status	"[""personal_norm:T-N-040""]"	"{""op"":""always""}"	MUST	EVIDENCE_EVALUATED	REQUIRE	COMPLIANT		[]	700	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""CURRENT"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S1"",""minimum_evidence_count"":1,""required_source_classes"":[]}"	"[""MISSING_EVIDENCE"",""UNRESOLVED_COUNTEREVIDENCE""]"	"[""EVIDENCE_FABRICATION""]"	COMPLIANT	REQUIRE	epistemic.status::COMPLIANT	DECLARED_CONFORMING_STATE	"{""exceptions"":[],""hold"":[""MISSING_EVIDENCE"",""UNRESOLVED_COUNTEREVIDENCE""],""stop"":[""EVIDENCE_FABRICATION""]}"	"[""C0"",""E0"",""I0"",""T0"",""V0""]"	"[""DER-JUST-T-N-040""]"	"[""TC-POSITIVE-FORMULATION-T-N-040"",""TC-T-N-040-NEG"",""TC-T-N-040-POS""]"	"[""CP-04"",""CP-05"",""CP-06""]"	C03|C07|C08|PACKAGE_LOAD|EXTERNAL_ACTION	Source, provenance, scope, counterevidence, alternatives, or confidence boundary is incomplete.	"[""REBUILD_PROVENANCE"",""ADD_COUNTEREVIDENCE_CHECK"",""LOWER_CONFIDENCE"",""REOPEN_HYPOTHESIS""]"	The claim status, evidence, counterevidence, scope, and review conditions are recorded.	2.22	UNKNOWN_PRE_V2.18	2.22	v2.21:T-N-040	1320efded7576ac97e4ce4c090acddc67d47bcf00742b8ad298387d2cafd11f3	7ae6b5dc94e2337dc94c4da1a6206ec726bab4f07ff52a8ae55c52437570ea3d	17a5f82a351cf27e3ead8eb3cab1f0dd5a1506865cbb32f18fcc7a882b1c3a0f
T-N-041	PERSONAL	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Every personal norm is testable	Every active personal norm has an owner, activation condition, test, defect signal, and repair path.	T-O009	"[""personal_layer""]"	AUTHORITY	MANDATORY_RULE	agency.ownership	owner.assignment	"[""personal_norm:T-N-041""]"	"{""op"":""always""}"	MUST	EVIDENCE_EVALUATED	REQUIRE	COMPLIANT		[]	700	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""CURRENT"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S1"",""minimum_evidence_count"":1,""required_source_classes"":[]}"	"[""AUTHORITY_PENDING"",""SCOPE_PENDING""]"	"[""UNAUTHORIZED_EXTERNAL_TRANSITION""]"	COMPLIANT	REQUIRE	owner.assignment::COMPLIANT	DECLARED_CONFORMING_STATE	"{""exceptions"":[],""hold"":[""AUTHORITY_PENDING"",""SCOPE_PENDING""],""stop"":[""UNAUTHORIZED_EXTERNAL_TRANSITION""]}"	"[""C0"",""E0"",""I0"",""T0"",""V0""]"	"[""DER-JUST-T-N-041""]"	"[""TC-POSITIVE-FORMULATION-T-N-041"",""TC-T-N-041-NEG"",""TC-T-N-041-POS""]"	"[""CP-04"",""CP-05"",""CP-06""]"	C02|C03|C07	Actor, scope, delegation, decision owner, or validity evidence is incomplete.	"[""IDENTIFY_AUTHORITY_OWNER"",""OBTAIN_OR_REVOKE_DELEGATION"",""RECALCULATE_SCOPE""]"	A valid authority state, scope, owner, and evidence reference are recorded.	2.22	UNKNOWN_PRE_V2.18	2.22	v2.21:T-N-041	3d430ae07ba9273dcf0303430f6a90ada808f901008a920a89e2189fcb439913	8b77b54908d1160eeb2f213633e792ee594ff0fe3bedada97bbaa00414aca0d0	d60b1d1037fe34f6759f50ae8e652ec8c6cb0a2d2531363a1e10a45d15c909c8
T-N-042	PERSONAL	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Proposal activation follows an explicit acceptance route	A proposal remains in the visible candidate queue until an explicit route records acceptance, replacement, transfer, deferral, or one-time completion.	T-O009	"[""personal_layer""]"	GOVERNANCE	MANDATORY_RULE	scope.boundary	scope.validity	"[""personal_norm:T-N-042""]"	"{""op"":""always""}"	MUST	EVIDENCE_EVALUATED	REQUIRE	COMPLIANT		[]	700	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""CURRENT"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S1"",""minimum_evidence_count"":1,""required_source_classes"":[]}"	"[""OWNER_OR_SCOPE_PENDING""]"	"[""RULE_CONFLICT"",""OWNER_MISSING""]"	COMPLIANT	REQUIRE	scope.validity::COMPLIANT	DECLARED_CONFORMING_STATE	"{""exceptions"":[],""hold"":[""OWNER_OR_SCOPE_PENDING""],""stop"":[""RULE_CONFLICT"",""OWNER_MISSING""]}"	"[""C0"",""E0"",""I0"",""T0"",""V0""]"	"[""DER-JUST-T-N-042""]"	"[""TC-POSITIVE-FORMULATION-T-N-042"",""TC-T-N-042-NEG"",""TC-T-N-042-POS""]"	"[""CP-04"",""CP-05"",""CP-06""]"	ALL_PHASES|C05	Owner, layer, scope, precedence, conflict route, or change authority is incomplete.	"[""IDENTIFY_OWNER"",""DECLARE_SCOPE"",""RESOLVE_OR_REPAIR_CONFLICT"",""RECORD_AUTHORIZED_CHANGE""]"	Owner, scope, layer, precedence, and conflict or change route are recorded.	2.20	UNKNOWN_PRE_V2.18	2.20	v2.21:T-N-042	88f7b65c4b0eb8b502913076ebf2f2301e02205345d473aa8a4e4324ff467acd	af480555a59e0db682c6efac2eaf8ebb91af4309d40731b784c2c822bd379ea6	e5d228f67ef8c3f5f4bf0189002a20b11e1cd0ccc4696c3d8deca1420d7721e5
