reference_id	source_file	reference_kind	target_file	target_selector	selector_type	status
REF-8526776305e6409406	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O001-01	TEST_ID	RESOLVES
REF-852e10bc2474818763	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-F-220-017-CLOSURE	TEST_ID	RESOLVES
REF-852ea0e911e971b911	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-GEN-030	TEST_ID	RESOLVES
REF-853357dece1f2e1e90	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=N-O001-04	TSV_PRIMARY_KEY	RESOLVES
REF-853b3b6e3f4f442da1	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-GEN-076-POS	TEST_ID	RESOLVES
REF-853df143b396f288dc	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-T-N-042	TEST_ID	RESOLVES
REF-85418ed14859d6b427	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/TEST_VECTORS.json	/tests/9	JSON_POINTER	RESOLVES
REF-8542b4a3551bb4eb91	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O002-05-NEG	TEST_ID	RESOLVES
REF-8545dfe96bb0734e8b	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-OBJECT-TRANSFORMATION-BEHAVIOR	TEST_ID	RESOLVES
REF-8552da9b23ad775b90	assurance/BOOT_LOAD_ORDER.tsv	FILE	assurance/REFERENCE_CONTRACT.json		FILE	RESOLVES
REF-856afc939738c3ac53	assurance/JUSTIFICATION_GRAPH.json	CANONICAL_REF	02_Temnik_Personal_Layer_v2.22_EN.pdf	section_id=t-n-035&page=18&norm_id=T-N-035	PDF_SECTION	RESOLVES
REF-856e8dcae61275c1d2	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-F-219-005-CLOSURE	TEST_ID	RESOLVES
REF-857674a731961d18c9	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O008-05	TEST_ID	RESOLVES
REF-8577dcf25a5c79c73c	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-PROFILE-TP-OBJECT-BEHAVIOR	TEST_ID	RESOLVES
REF-857ff7bcb7f6b21a14	assurance/PDF_LOCATION_MAP.tsv	PDF_SECTION	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o003-01&page=62&norm_id=N-O003-01	PDF_SECTION	RESOLVES
REF-85854901eef9e26b7e	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O004-04-POS	TEST_ID	RESOLVES
REF-858e5058b7b0e62b33	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	DER-JUST-N-O021-06	NODE_ID	RESOLVES
REF-85a2344096f94b690e	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-RELEASE-VS-CYCLE-BRANCHING	TEST_ID	RESOLVES
REF-85b5ae6edb7a9a890d	assurance/JUSTIFICATION_GRAPH.json	CANONICAL_REF	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o020-05&page=132&norm_id=N-O020-05	PDF_SECTION	RESOLVES
REF-85ba76ceb60a52941f	assurance/PDF_LOCATION_MAP.tsv	PDF_SECTION	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o005-06&page=73&norm_id=N-O005-06	PDF_SECTION	RESOLVES
REF-85d2975d1608349f7d	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O017-03-POS	TEST_ID	RESOLVES
REF-85fc8d9e9993d1ed40	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O020-04-NEG	TEST_ID	RESOLVES
REF-86004453c3ecf02467	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O013-07-POS	TEST_ID	RESOLVES
REF-860b47eb0ac21bac69	assurance/PDF_LOCATION_MAP.tsv	PDF_SECTION	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o010-05&page=92&norm_id=N-O010-05	PDF_SECTION	RESOLVES
REF-861dd196190c4bf4f8	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-GEN-013-NEG	TEST_ID	RESOLVES
REF-8620cf53cdb5f1f4b5	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-GEN-072-POS	TEST_ID	RESOLVES
REF-862f9182ee802da1c0	assurance/JUSTIFICATION_GRAPH.json	CANONICAL_REF	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o027-04&page=159&norm_id=N-O027-04	PDF_SECTION	RESOLVES
REF-863025dd0392acd67f	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/OBJECT_CATALOG.tsv	object_type=Relational Alignment	TSV_PRIMARY_KEY	RESOLVES
REF-86357bf09bdfd7668d	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O001-06	TEST_ID	RESOLVES
REF-8653778dbda131067f	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O007-05	TEST_ID	RESOLVES
REF-86603e15b5673bffdf	assurance/JUSTIFICATION_GRAPH.json	CANONICAL_REF	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-gen-052&page=31&norm_id=N-GEN-052	PDF_SECTION	RESOLVES
REF-86711d7b6a34fb7847	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=T-N-034	TSV_PRIMARY_KEY	RESOLVES
REF-869ea70f15ef65cecc	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O006-01	TEST_ID	RESOLVES
REF-86bc84737b39442caf	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-GEN-069-POS	TEST_ID	RESOLVES
REF-86cdb25329d2a50a3e	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-GEN-050	TEST_ID	RESOLVES
REF-86ced6edb333edd635	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-T-N-020-POS	TEST_ID	RESOLVES
REF-86cfc077d008e9aaa4	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	DER-JUST-N-O008-03	NODE_ID	RESOLVES
REF-86d0b6b7b635859273	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/TEST_PROFILES.json	profile_id=TP-GATE-PREDICATE	TSV_PRIMARY_KEY	RESOLVES
REF-86e0ab3ffd4aa99200	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=N-O009-03	TSV_PRIMARY_KEY	RESOLVES
REF-86ef5cfdd51bdc7f94	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O028-06	TEST_ID	RESOLVES
REF-86fdcc2247e1209401	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-F-220-017-REGRESSION	TEST_ID	RESOLVES
REF-87023021008d97a2d1	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-OBJECT-REVISION-STRUCTURE	TEST_ID	RESOLVES
REF-871020c2dc73f1adde	assurance/PDF_LOCATION_MAP.tsv	PDF_SECTION	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o017-01&page=118&norm_id=N-O017-01	PDF_SECTION	RESOLVES
REF-8714a52975b6bfecab	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O016-02-POS	TEST_ID	RESOLVES
REF-871daed240dcbf70d9	assurance/BUILD_DEPENDENCY_DAG.tsv	FILE	fixtures/ALIAS_FIXTURES.json		FILE	RESOLVES
REF-8729ce785add4a024e	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O004-01-POS	TEST_ID	RESOLVES
REF-872a1485bd36b582c9	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O003-05-POS	TEST_ID	RESOLVES
REF-8732514bd86a58f256	assurance/JUSTIFICATION_GRAPH.json	CANONICAL_REF	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o017-03&page=119&norm_id=N-O017-03	PDF_SECTION	RESOLVES
REF-873c0647fb5014f623	repair/REPAIR_PLAN_v2.22.tsv	TEST_ID	assurance/TEST_REGISTRY.json	TEST-F-221-008-CLOSURE	TEST_ID	RESOLVES
REF-875eba77e758e64b7b	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O011-06	TEST_ID	RESOLVES
REF-877833467a3a6e46db	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	DER-JUST-N-O018-07	NODE_ID	RESOLVES
REF-877a1ec414bd323916	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-GEN-084-POS	TEST_ID	RESOLVES
REF-877a93405cd9828590	MANIFEST.json	FILE	provenance/DEVELOPMENT_HISTORY.tsv		FILE	RESOLVES
REF-877b6738115ba88de0	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O023-01	TEST_ID	RESOLVES
REF-878db719678c5d7ae5	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-GEN-026-NEG	TEST_ID	RESOLVES
REF-87a07a635f835c0a21	migration/MIGRATION_v2.20_to_v2.22.tsv	CHECK_ID	assurance/VALIDATION_SPEC.json	CHECK-F-219-018	CHECK_ID	RESOLVES
REF-87a16d6db25345fe7c	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=N-O028-04	TSV_PRIMARY_KEY	RESOLVES
REF-87a81062af7bc443cb	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-GEN-060-NEG	TEST_ID	RESOLVES
REF-87bc2a07fc93fb1cc8	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=N-O025-02	TSV_PRIMARY_KEY	RESOLVES
REF-87c8173f90ce1d1081	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O019-05-NEG	TEST_ID	RESOLVES
REF-87d448e903ffad59fb	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=N-O009-07	TSV_PRIMARY_KEY	RESOLVES
REF-87d623baee2979f8c1	assurance/VALIDATION_SPEC.json	EVIDENCE_REFS	repair/REPAIR_PLAN_v2.22.tsv	finding_id=F-220-001	TSV_PRIMARY_KEY	RESOLVES
REF-87de4b1d149e5dc4c9	assurance/JUSTIFICATION_GRAPH.json	CANONICAL_REF	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o021-02&page=134&norm_id=N-O021-02	PDF_SECTION	RESOLVES
REF-87e14fb6ddfbc31e92	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-GATE-CONTEXT-READY	TEST_ID	RESOLVES
REF-87e5b7a00e161d838a	assurance/JUSTIFICATION_GRAPH.json	CANONICAL_REF	02_Temnik_Personal_Layer_v2.22_EN.pdf	section_id=t-n-034&page=17&norm_id=T-N-034	PDF_SECTION	RESOLVES
REF-87e8ee086441573aa9	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	DER-JUST-N-GEN-013	NODE_ID	RESOLVES
REF-8803960383f17cf58d	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-ACCEPTANCE-PASSPORT-COMPLETE	TEST_ID	RESOLVES
REF-880eba8266d25c65ce	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	DER-JUST-T-N-029	NODE_ID	RESOLVES
REF-880f8417586fa00ac1	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-GEN-087-NEG	TEST_ID	RESOLVES
REF-88222800eb1ce20bfa	assurance/PDF_LOCATION_MAP.tsv	PDF_SECTION	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-gen-032&page=21&norm_id=N-GEN-032	PDF_SECTION	RESOLVES
REF-88374d4ef6aed70503	assurance/PDF_LOCATION_MAP.tsv	PDF_SECTION	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o002-10&page=62&norm_id=N-O002-10	PDF_SECTION	RESOLVES
REF-883a4e18af5e19d556	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O003-07-POS	TEST_ID	RESOLVES
REF-884987c82d1d0d3a3f	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O008-10-NEG	TEST_ID	RESOLVES
REF-8856abcdc268d050d5	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-OBJECT-TRIGGER-BEHAVIOR	TEST_ID	RESOLVES
REF-885b58caae832128eb	assurance/JUSTIFICATION_GRAPH.json	TEST_ID	assurance/TEST_REGISTRY.json	TEST-PROFILE-GENERAL_INVARIANT	TEST_ID	RESOLVES
REF-885f78526e6ad1c239	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-GEN-042	TEST_ID	RESOLVES
REF-8870421ac3c6356fab	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-GEN-024-NEG	TEST_ID	RESOLVES
REF-887e0f041ba805a206	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O003-07-POS	TEST_ID	RESOLVES
REF-8880edee192388eeb1	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O008-06-POS	TEST_ID	RESOLVES
REF-8883c67b6367d231b4	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-F-220-014-REGRESSION	TEST_ID	RESOLVES
REF-888c35bc3989cbc6a4	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-T-N-007	TEST_ID	RESOLVES
REF-888fb8d8f99a8119ba	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-GEN-028	TEST_ID	RESOLVES
REF-88932549d95bb911bd	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O007-06-NEG	TEST_ID	RESOLVES
REF-88a63c8ed9cc1e20cd	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	V0	NODE_ID	RESOLVES
REF-88b1ad1f46e8addc6d	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-RUNTIME-RECORD-CHAIN-CLOSURE	TEST_ID	RESOLVES
REF-88bf085b871db30d3f	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-T-N-030	TEST_ID	RESOLVES
REF-88c1c2554939a2c18e	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	DER-JUST-N-O002-10	NODE_ID	RESOLVES
REF-88c5ba27205a3f223c	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O011-10	TEST_ID	RESOLVES
REF-88c6b8fe1b1962862d	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	DER-JUST-N-O028-05	NODE_ID	RESOLVES
REF-88e9283dc208a8bc53	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O025-02	TEST_ID	RESOLVES
REF-88fba787c0d9a21da7	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	DER-JUST-N-O002-06	NODE_ID	RESOLVES
REF-8901806a0b4e3748f0	MANIFEST.json	FILE	fixtures/RUNTIME_CHAIN_FIXTURES.json		FILE	RESOLVES
REF-890f8a504e20cb6f5a	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O016-10-POS	TEST_ID	RESOLVES
REF-89148a511b3531821e	assurance/VALIDATION_SPEC.json	EVIDENCE_REFS	repair/REPAIR_PLAN_v2.22.tsv	finding_id=F-219-015	TSV_PRIMARY_KEY	RESOLVES
REF-8914b8d0771882be38	assurance/PDF_LOCATION_MAP.tsv	PDF_SECTION	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-gen-014&page=12&norm_id=N-GEN-014	PDF_SECTION	RESOLVES
REF-89150e6a51172911c2	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=N-GEN-040	TSV_PRIMARY_KEY	RESOLVES
REF-891fc5b90da2496f67	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/OBJECT_CATALOG.tsv	object_type=Action	TSV_PRIMARY_KEY	RESOLVES
REF-8969d0f9179218e060	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-GEN-058	TEST_ID	RESOLVES
REF-897568d065315c1686	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O004-04-POS	TEST_ID	RESOLVES
REF-897a1f73c50c557b5c	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-T-N-012-POS	TEST_ID	RESOLVES
REF-8982cee9fc5203248e	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-F-221-003-CLOSURE	TEST_ID	RESOLVES
REF-8986195029c4ec7166	assurance/PDF_LOCATION_MAP.tsv	PDF_SECTION	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o026-07&page=156&norm_id=N-O026-07	PDF_SECTION	RESOLVES
REF-89863f3f23f4866d61	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=N-O004-03	TSV_PRIMARY_KEY	RESOLVES
REF-89a3633cc412be1e25	assurance/PDF_LOCATION_MAP.tsv	PDF_SECTION	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o003-10&page=66&norm_id=N-O003-10	PDF_SECTION	RESOLVES
REF-89bcc08834257793c0	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O015-07-NEG	TEST_ID	RESOLVES
REF-89cf5f598b788c6e13	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	DER-JUST-N-GEN-066	NODE_ID	RESOLVES
REF-89d01b377c1728cf42	assurance/PDF_LOCATION_MAP.tsv	PDF_SECTION	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-gen-012&page=11&norm_id=N-GEN-012	PDF_SECTION	RESOLVES
REF-8a016906ad11d09be8	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O010-02-NEG	TEST_ID	RESOLVES
REF-8a2ea88a38088b103b	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-GEN-068	TEST_ID	RESOLVES
REF-8a3e76d316b6b3aedc	repair/REPAIR_PLAN_v2.22.tsv	MIGRATION_ID	migration/MIGRATION_v2.20_to_v2.22.tsv	MIG-F-219-007	MIGRATION_ID	RESOLVES
REF-8a53652f9fa6018499	assurance/PDF_LOCATION_MAP.tsv	PDF_SECTION	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o008-05&page=84&norm_id=N-O008-05	PDF_SECTION	RESOLVES
REF-8a7479f0b8d1739cba	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-OBJECT-PHYSIOLOGY-BEHAVIOR	TEST_ID	RESOLVES
REF-8a846f544b6582008f	assurance/BOOT_LOAD_ORDER.tsv	FILE	assurance/TEST_PROFILES.json		FILE	RESOLVES
REF-8a9bbe9a6def3c1104	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-F-220-002-CLOSURE	TEST_ID	RESOLVES
REF-8aa5a37dce86f0618b	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O005-10-POS	TEST_ID	RESOLVES
REF-8aab0da8519bfbac9a	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-T-N-022-NEG	TEST_ID	RESOLVES
REF-8aaeee18c67341fda4	repair/REPAIR_PLAN_v2.22.tsv	TEST_ID	assurance/TEST_REGISTRY.json	TEST-F-221-002-REGRESSION	TEST_ID	RESOLVES
REF-8ab6e320ef201b515b	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O001-05-NEG	TEST_ID	RESOLVES
REF-8ab7b3f0e71a47e948	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O012-04-NEG	TEST_ID	RESOLVES
REF-8acbb60a588bba26e8	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-GEN-067-POS	TEST_ID	RESOLVES
REF-8ad3f5289e6c82b1bf	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O020-10-POS	TEST_ID	RESOLVES
REF-8ada13e61c6b2686e5	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O019-07-POS	TEST_ID	RESOLVES
REF-8ae026e7fa15ceb9fa	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O014-02	TEST_ID	RESOLVES
REF-8ae796a2b849819d0a	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O020-04	TEST_ID	RESOLVES
REF-8b18f89bc38607f219	assurance/JUSTIFICATION_GRAPH.json	CANONICAL_REF	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-gen-057&page=34&norm_id=N-GEN-057	PDF_SECTION	RESOLVES
REF-8b2966c6d8c0100fc0	assurance/JUSTIFICATION_GRAPH.json	CANONICAL_REF	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-gen-096&page=53&norm_id=N-GEN-096	PDF_SECTION	RESOLVES
REF-8b2d74abdc20428341	assurance/JUSTIFICATION_GRAPH.json	CANONICAL_REF	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o008-03&page=83&norm_id=N-O008-03	PDF_SECTION	RESOLVES
REF-8b335598819d665d86	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	B0	NODE_ID	RESOLVES
REF-8b3be71f575699f0b5	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=N-O015-01	TSV_PRIMARY_KEY	RESOLVES
REF-8b43242511ab56fc4a	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O026-05	TEST_ID	RESOLVES
REF-8b4ca9fb88f8420ed6	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-T-N-011	TEST_ID	RESOLVES
REF-8b514c40d845170b1b	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O026-03-POS	TEST_ID	RESOLVES
REF-8b6a6a7bb0631cef89	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=N-O003-03	TSV_PRIMARY_KEY	RESOLVES
REF-8b7201338866089dad	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-GEN-078-NEG	TEST_ID	RESOLVES
